STATUS_SOLICITUD,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,SUMA_SALDOS_TOTAL,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
Rechazada,Rechazado,MALO,0,45212,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,99,0,1,14198,890,12537,45,Renta,Posgrado
Rechazada,Rechazado,MALO,0,41280,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,99,0,0,0,0,0,45,Propia,Posgrado
Rechazada,Rechazado,MALO,0,32833,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,99,0,0,0,0,0,45,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,46263,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,100,0,2,955,572,0,45,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,40258,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,100,0,0,0,0,15044,45,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,35505,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,100,0,0,0,0,0,45,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,48496,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,100,0,0,0,0,0,45,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,44618,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,100,0,0,0,0,1,45,Familiares,Licenciatura
En_proceso,Rechazado,MALO,0,41954,INVERSIONES,NO_CLIENTE,0,Alto,0.0,1,100,0,0,0,0,0,45,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,32933,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,101,0,1,39370,2330,0,45,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,45655,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,2,101,0,0,0,0,8714,45,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,40915,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,101,0,0,0,0,0,45,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,35612,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,101,0,0,0,0,7373,45,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,47859,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,101,0,0,0,0,0,45,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,45133,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,101,0,0,0,0,0,45,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,41882,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,101,0,0,0,0,0,45,Familiares,Licenciatura
Rechazada,Rechazado,MALO,0,32809,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,0,101,0,0,0,0,0,45,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,46182,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,101,0,0,0,0,0,45,Renta,Posgrado
Rechazada,Rechazado,MALO,0,40845,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,0,101,0,0,0,0,0,45,Renta,Posgrado
Rechazada,Rechazado,MALO,0,35479,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,101,0,0,0,0,0,45,Familiares,Posgrado
Pendiente,Pre-Aprobado,MALO,1,48411,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,0,110,0,0,0,0,0,45,Hipoteca,Preparatoria
Pendiente,Pre-Aprobado,MALO,1,45055,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,120,0,0,0,0,0,45,Familiares,Licenciatura
Pendiente,Pre-Aprobado,MALO,1,41725,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,124,0,0,0,0,0,45,Hipoteca,Licenciatura
Pendiente,Pre-Aprobado,MALO,1,33504,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,2,124,0,0,0,0,0,45,Propia,Posgrado
Pendiente,Pre-Aprobado,MALO,1,45885,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,1,124,0,0,0,0,0,45,Hipoteca,Posgrado
Pendiente,Pre-Aprobado,MALO,1,40499,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,132,0,0,0,0,0,45,Familiares,Preparatoria
Pendiente,Pre-Aprobado,MALO,1,36230,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,132,0,0,0,0,0,45,Familiares,Licenciatura
Aprobada,Aprobado,BUENO,41000,48099,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,0,Mínimo,0.55,0,167,755,0,0,0,0,45,Propia,Preparatoria
Aprobada,Aprobado,REGULAR,9899,44885,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,50000,Medio ,0.68,0,175,685,1,50100,3180,0,45,Hipoteca,Posgrado
Aprobada,Aprobado,BUENO,50000,42811,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Bajo,1.17,1,178,703,0,0,0,0,45,Hipoteca,Licenciatura
Aprobada,Aprobado,BUENO,36000,32974,RECIBOS DE NOMINA,NO_CLIENTE,0,Bajo,0.93,1,188,727,0,0,0,0,45,Familiares,Licenciatura
Aprobada,Aprobado,BUENO,7000,45712,INVERSIONES,NO_CLIENTE,0,Bajo,0.93,0,197,727,0,0,0,0,45,Propia,Licenciatura
Aprobada,Aprobado,REGULAR,44000,41553,RECIBOS DE NOMINA,NO_CLIENTE,0,Mínimo,0.38,0,204,772,0,0,0,0,45,Hipoteca,Posgrado
Aprobada,Aprobado,REGULAR,9899,35657,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,40000,Medio ,0.16,0,213,697,1,33868,1250,43942,45,Propia,Licenciatura
Aprobada,Aprobado,REGULAR,26000,47918,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Mínimo,0.15,0,216,795,0,0,0,928,45,Renta,Licenciatura
Aprobada,Aprobado,BUENO,2999,45836,CTA NOMINA DIGITAL,CLIENTE_BANCO,0,Bajo,1.17,0,217,703,0,0,0,0,45,Familiares,Licenciatura
Aprobada,Aprobado,BUENO,9899,41935,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,100000,Bajo,1.13,0,218,740,1,3491,1250,0,45,Hipoteca,Preparatoria
Aprobada,Aprobado,BUENO,39999,32850,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,31500,Mínimo,0.57,0,218,757,1,5624,400,0,45,Renta,Licenciatura
Aprobada,Aprobado,BUENO,5999,46902,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,7000,Bajo,0.92,0,224,708,0,0,0,0,45,Propia,Preparatoria
Aprobada,Aprobado,REGULAR,22900,40896,RECIBOS DE NOMINA,CLIENTE_BANCO,10200,Bajo,0.32,0,225,711,1,3664,250,0,45,Renta,Posgrado
Aprobada,Aprobado,REGULAR,9899,35523,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,3000,Medio ,0.73,0,227,698,1,2442,250,0,45,Renta,Posgrado
Aprobada,Aprobado,REGULAR,30000,49166,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Mínimo,0.29,0,229,791,0,0,0,60432,45,Hipoteca,Posgrado
Aprobada,Aprobado,BUENO,4999,45112,PAGOS PROV SEMESTRALES PF,NO_CLIENTE,0,Bajo,0.73,0,231,747,0,0,0,0,45,Familiares,Licenciatura
Aprobada,Aprobado,REGULAR,2999,41777,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Mínimo,0.24,0,234,786,0,0,0,0,45,Familiares,Posgrado
Aprobada,Aprobado,BUENO,4999,33705,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Bajo,0.83,0,239,717,0,0,0,0,45,Renta,Preparatoria
Aprobada,Aprobado,BUENO,49999,46821,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,51000,Bajo,1.07,0,239,744,0,50051,0,0,45,Familiares,Posgrado
Aprobada,Aprobado,BUENO,9899,41131,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,15000,Bajo,0.88,0,241,744,1,984,250,0,45,Propia,Licenciatura
Aprobada,Aprobado,REGULAR,40000,35763,RECIBOS DE NOMINA,CLIENTE_BANCO,200000,Bajo,0.28,0,242,740,1,83634,2500,0,45,Familiares,Licenciatura
Aprobada,Aprobado,REGULAR,39999,48848,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,63500,Bajo,0.4,0,244,734,0,0,0,230,45,Familiares,Licenciatura
Aprobada,Aprobado,REGULAR,49999,45371,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,0,Mínimo,0.33,0,247,787,0,0,0,0,45,Familiares,Posgrado
Aprobada,Aprobado,REGULAR,9899,42059,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,9600,Mínimo,0.2,0,248,800,0,0,0,7069,45,Renta,Licenciatura
Aprobada,Aprobado,REGULAR,18400,33488,RECIBOS DE NOMINA,NO_CLIENTE,0,Mínimo,0.27,0,254,793,0,0,0,0,45,Renta,Licenciatura
Aprobada,Aprobado,REGULAR,1999,46426,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Mínimo,0.37,0,262,773,0,0,0,0,45,Familiares,Preparatoria
Aprobada,Aprobado,BUENO,4999,41018,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Bajo,0.56,0,267,744,0,0,0,0,45,Propia,Posgrado
Aprobada,Aprobado,BUENO,49999,36212,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Mínimo,0.46,0,269,764,0,0,0,0,45,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,48666,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,89,0,0,0,0,21739,46,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,45677,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,89,0,0,0,0,0,46,Propia,Posgrado
Rechazada,Rechazado,MALO,0,42387,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,89,0,0,0,0,0,46,Familiares,Licenciatura
Rechazada,Rechazado,MALO,0,33205,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,89,0,0,0,0,0,46,Propia,Posgrado
Rechazada,Rechazado,MALO,0,46739,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,89,0,0,0,0,0,46,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,41337,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,89,0,0,0,0,0,46,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,35906,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,89,0,0,0,0,11112,46,Familiares,Licenciatura
Rechazada,Rechazado,MALO,0,48995,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,6100,Alto,0.0,5,89,0,0,192,0,0,46,Propia,Posgrado
Rechazada,Rechazado,MALO,0,47854,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,89,0,0,0,0,0,46,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,42123,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,90,0,0,0,0,0,46,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,36937,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,90,0,0,0,0,0,46,Propia,Licenciatura
Cancelada,Rechazado,MALO,0,50164,SIN COMPROBANTE,NO_CLIENTE,0,Alto,0.0,2,90,0,0,0,0,0,46,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,46464,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,90,0,0,4153,0,0,46,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,43440,PAGOS PROV SEMESTRALES PF,NO_CLIENTE,0,Alto,0.0,4,90,0,0,0,0,0,46,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,34389,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,90,0,0,0,0,3552,46,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,47545,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,90,0,0,0,0,0,46,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,42365,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,90,0,0,0,0,0,46,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,37187,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,91,0,1,399,250,0,46,Renta,Posgrado
Rechazada,Rechazado,MALO,0,49840,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,91,0,0,0,0,0,46,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,46731,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,91,0,0,0,0,0,46,Propia,Licenciatura
Rechazada,Rechazado,MALO,0,43734,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,91,0,0,0,0,0,46,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,34167,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,91,0,0,0,0,0,46,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,47818,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,91,0,0,0,0,0,46,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,42652,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,91,0,0,0,0,0,46,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,36947,RECIBOS DE NOMINA,NO_CLIENTE,8000,Alto,0.0,5,91,0,7,14972,8450,0,46,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,50126,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,91,0,0,0,0,0,46,Renta,Posgrado
Rechazada,Rechazado,MALO,0,47048,INVERSIONES,NO_CLIENTE,0,Alto,0.0,4,91,0,0,0,0,0,46,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,43452,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,2,92,0,1,25897,1790,86113,46,Propia,Licenciatura
Rechazada,Rechazado,MALO,0,34363,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,92,0,0,0,0,0,46,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,48142,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,92,0,0,0,0,0,46,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,42376,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,92,0,0,0,0,0,46,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,37159,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,92,0,0,0,0,0,46,Renta,Posgrado
Rechazada,Rechazado,MALO,0,50465,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,92,0,0,0,0,0,46,Familiares,Licenciatura
Rechazada,Rechazado,MALO,0,46744,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,92,0,0,0,0,0,46,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,43701,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,93,0,0,0,0,0,46,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,34596,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,93,0,0,518,0,0,46,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,48286,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,93,0,0,0,0,0,46,Propia,Posgrado
Rechazada,Rechazado,MALO,0,42418,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,94,0,0,347,0,0,46,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,37410,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,94,0,0,0,0,0,46,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,50858,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,94,0,0,0,0,0,46,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,46349,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,2,94,0,0,0,0,0,46,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,43996,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,94,0,0,0,0,0,46,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,34865,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,95,0,0,0,0,0,46,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,47427,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,95,0,0,0,0,0,46,Propia,Secundaria
Rechazada,Rechazado,MALO,0,42907,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,95,0,0,0,0,0,46,Renta,Posgrado
Rechazada,Rechazado,MALO,0,37702,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,95,0,0,0,0,0,46,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,49716,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,95,0,0,0,0,0,46,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,47329,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,96,0,1,6286,250,0,46,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,44339,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,96,0,0,0,0,0,46,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,34082,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,96,0,0,0,0,0,46,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,48430,INVERSIONES,NO_CLIENTE,0,Alto,0.0,4,96,0,0,0,0,50373,46,Renta,Posgrado
Rechazada,Rechazado,MALO,0,43242,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,96,0,0,0,0,0,46,Renta,Posgrado
Rechazada,Rechazado,MALO,0,37206,PAGOS PROV SEMESTRALES PF,NO_CLIENTE,0,Alto,0.0,2,97,0,0,0,0,0,46,Familiares,Licenciatura
Rechazada,Rechazado,MALO,0,50528,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,97,0,0,0,0,0,46,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,47473,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,97,0,0,0,0,0,46,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,43757,RECIBOS DE NOMINA,NO_CLIENTE,14000,Alto,0.0,5,97,0,0,0,0,0,46,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,34639,SIN COMPROBANTE,NO_CLIENTE,0,Alto,0.0,2,98,0,0,0,0,0,46,Hipoteca,Licenciatura
Cancelada,Rechazado,MALO,0,48576,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,98,0,0,0,0,0,46,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,42673,INVERSIONES,NO_CLIENTE,0,Alto,0.0,1,98,0,0,0,0,0,46,Renta,Posgrado
Rechazada,Rechazado,MALO,0,37457,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,98,0,0,0,0,0,46,Propia,Secundaria
Rechazada,Rechazado,MALO,0,50921,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,98,0,1,3399,350,0,46,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,47295,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,98,0,0,0,0,0,46,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,44262,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,98,0,0,0,0,29727,46,Familiares,Licenciatura
Rechazada,Rechazado,MALO,0,34579,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,98,0,0,0,0,0,46,Familiares,Licenciatura
Rechazada,Rechazado,MALO,0,48395,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,99,0,1,3014,250,0,46,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,43166,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,99,0,0,0,0,0,46,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,37393,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,99,0,0,0,0,0,46,Propia,Secundaria
Rechazada,Rechazado,MALO,0,50730,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,99,0,0,0,0,0,46,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,47615,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,99,0,0,0,0,0,46,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,43976,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,100,0,0,0,0,0,46,Hipoteca,Secundaria
Rechazada,Rechazado,MALO,0,34778,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,100,0,0,0,0,0,46,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,48722,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,100,0,0,0,0,0,46,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,42887,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,100,0,0,0,0,0,46,Propia,Posgrado
Rechazada,Rechazado,MALO,0,37607,RECIBOS DE NOMINA,CLIENTE_BANCO,2999,Alto,0.0,4,100,0,0,2340,0,0,46,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,51074,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,101,0,0,0,0,0,46,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,47307,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,101,0,0,0,0,0,46,Renta,Posgrado
Rechazada,Rechazado,MALO,0,44228,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,2,101,0,0,0,0,0,46,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,35347,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,101,0,0,0,0,0,46,Hipoteca,Licenciatura
Pendiente,Pre-Aprobado,MALO,1,48179,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,120,0,0,0,0,0,46,Propia,Licenciatura
Pendiente,Pre-Aprobado,MALO,1,42929,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,121,0,0,0,0,0,46,Renta,Posgrado
Pendiente,Pre-Aprobado,MALO,1,38223,INVERSIONES,NO_CLIENTE,0,Alto,0.0,1,134,0,8,8433,8433,0,46,Familiares,Preparatoria
Pendiente,Pre-Aprobado,MALO,1,50504,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,153,0,0,0,0,0,46,Familiares,Secundaria
Aprobada,Aprobado,BUENO,23900,47578,RECIBOS DE NOMINA,NO_CLIENTE,0,Bajo,0.9,0,182,720,0,0,0,0,46,Familiares,Licenciatura
Aprobada,Aprobado,REGULAR,7200,45166,RECIBOS DE NOMINA,NO_CLIENTE,0,Mínimo,0.29,0,188,791,0,0,0,0,46,Hipoteca,Posgrado
Aprobada,Aprobado,BUENO,6000,34623,RECIBOS DE NOMINA,NO_CLIENTE,0,Mínimo,0.43,0,192,767,0,0,0,0,46,Renta,Licenciatura
Aprobada,Aprobado,REGULAR,13200,48455,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Mínimo,0.4,0,193,770,0,0,0,0,46,Hipoteca,Preparatoria
Aprobada,Aprobado,REGULAR,6000,43839,RECIBOS DE NOMINA,NO_CLIENTE,0,Mínimo,0.26,0,193,794,0,0,0,0,46,Renta,Preparatoria
Aprobada,Aprobado,BUENO,19200,37440,RECIBOS DE NOMINA,NO_CLIENTE,0,Mínimo,0.43,0,208,777,0,0,0,0,46,Renta,Licenciatura
Aprobada,Aprobado,REGULAR,9899,50793,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,9999,Medio ,0.38,0,211,686,1,2865,250,0,46,Renta,Licenciatura
Aprobada,Aprobado,BUENO,34999,48357,RECIBOS DE NOMINA,CLIENTE_BANCO,5004,Bajo,0.41,0,212,723,1,1668,250,0,46,Propia,Licenciatura
Aprobada,Aprobado,REGULAR,49999,44031,RECIBOS DE NOMINA,CLIENTE_BANCO,15000,Bajo,0.25,0,214,750,0,0,0,0,46,Hipoteca,Licenciatura
Aprobada,Aprobado,REGULAR,9899,34821,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,8000,Medio ,0.3,0,216,698,0,6871,0,0,46,Familiares,Licenciatura
Aprobada,Aprobado,BUENO,49999,49482,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,97500,Bajo,0.87,0,216,723,1,33887,1220,0,46,Familiares,Secundaria
Aprobada,Aprobado,BUENO,56000,42941,RECIBOS DE NOMINA,CLIENTE_BANCO,10004,Bajo,0.83,0,221,723,1,4963,250,72908,46,Renta,Licenciatura
Aprobada,Aprobado,BUENO,30000,37654,RECIBOS DE NOMINA,NO_CLIENTE,0,Mínimo,0.45,0,221,765,0,0,0,0,46,Familiares,Preparatoria
Aprobada,Aprobado,BUENO,39999,51870,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,64000,Bajo,0.8,0,222,740,0,1953,0,0,46,Propia,Posgrado
Aprobada,Aprobado,REGULAR,14900,47367,PAGOS PROV SEMESTRALES PF,NO_CLIENTE,0,Mínimo,0.28,0,224,792,0,0,0,0,46,Hipoteca,Preparatoria
Aprobada,Aprobado,BUENO,50000,44283,RECIBOS DE NOMINA,CLIENTE_BANCO,15000,Mínimo,1.15,0,226,757,0,11784,0,0,46,Hipoteca,Licenciatura
Aprobada,Aprobado,REGULAR,49999,35559,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,214000,Bajo,0.39,0,227,733,1,43266,2680,0,46,Hipoteca,Posgrado
Aprobada,Aprobado,BUENO,198000,49162,RECIBOS DE NOMINA,CLIENTE_BANCO,233000,Bajo,0.54,0,227,741,1,27853,2920,0,46,Propia,Posgrado
Aprobada,Aprobado,REGULAR,5999,43599,PAGOS PROV SEMESTRALES PF,CLIENTE_BANCO,15000,Bajo,0.78,0,232,700,0,0,0,0,46,Renta,Licenciatura
Aprobada,Aprobado,BUENO,66000,37730,RECIBOS DE NOMINA,CLIENTE_BANCO,113000,Bajo,0.71,0,232,733,1,17239,990,40750,46,Familiares,Preparatoria
Aprobada,Aprobado,BUENO,5000,51291,RECIBOS DE NOMINA,NO_CLIENTE,0,Bajo,0.75,0,235,725,0,0,0,0,46,Familiares,Licenciatura
